subject,target,resolution,electrode,r
dmnelf008,PDA,tr,TP9,0.3744855434367344
dmnelf008,PDA,tr,TP10,0.14637712910058184
dmnelf008,PDA,tr,POz,0.17834114916767999
dmnelf009,PDA,tr,Fp1,-0.0275276295555505
dmnelf009,PDA,tr,Fp2,-0.207363234105588
dmnelf009,PDA,tr,F3,0.052129128705908814
dmnelf009,PDA,tr,F4,-0.16516297469489055
dmnelf009,PDA,tr,C3,0.015968842132340948
dmnelf009,PDA,tr,C4,0.02582122163363657
dmnelf009,PDA,tr,P3,0.1181945756752965
dmnelf009,PDA,tr,P4,0.3168365348930965
dmnelf009,PDA,tr,O1,-0.04046719556260756
dmnelf009,PDA,tr,O2,0.2829355184237097
dmnelf009,PDA,tr,F7,-0.057321680355815675
dmnelf009,PDA,tr,F8,-0.0023675653733606634
dmnelf009,PDA,tr,T7,-0.007878825811244225
dmnelf009,PDA,tr,T8,0.11291735165031491
dmnelf009,PDA,tr,P7,0.07001593631697584
dmnelf009,PDA,tr,P8,0.11092253083877471
dmnelf009,PDA,tr,Fz,-0.030809395974563985
dmnelf009,PDA,tr,Cz,0.24891404599645348
dmnelf009,PDA,tr,Pz,0.38454056314184465
dmnelf009,PDA,tr,Oz,0.10643419505550564
dmnelf009,PDA,tr,FC1,0.11215220161404711
dmnelf009,PDA,tr,FC2,-0.11351377277817852
dmnelf009,PDA,tr,CP1,0.3010597510450976
dmnelf009,PDA,tr,CP2,0.29058007187228885
dmnelf009,PDA,tr,FC5,0.2557881576776098
dmnelf009,PDA,tr,FC6,0.031716118222017226
dmnelf009,PDA,tr,CP5,0.13032760554283773
dmnelf009,PDA,tr,CP6,0.363490244930132
dmnelf009,PDA,tr,TP9,0.11767730143504576
dmnelf009,PDA,tr,TP10,-0.02925858018931059
dmnelf009,PDA,tr,POz,0.18042698627237902
dmnelf010,PDA,tr,Fp1,0.2528194321936892
dmnelf010,PDA,tr,Fp2,0.15349271842101772
dmnelf010,PDA,tr,F3,0.11326915122450341
dmnelf010,PDA,tr,F4,0.17394015811175434
dmnelf010,PDA,tr,C3,0.1384480483196381
dmnelf010,PDA,tr,C4,0.10728923803838115
dmnelf010,PDA,tr,P3,0.1332880146531875
dmnelf010,PDA,tr,P4,0.1574698430750041
dmnelf010,PDA,tr,O1,0.12348405653434122
dmnelf010,PDA,tr,O2,0.1025107984901125
dmnelf010,PDA,tr,F7,0.16256179045119235
dmnelf010,PDA,tr,F8,0.14710532415679087
dmnelf010,PDA,tr,T7,0.060213645147884624
dmnelf010,PDA,tr,T8,0.06630890012387797
dmnelf010,PDA,tr,P7,0.17122790904626395
dmnelf010,PDA,tr,P8,0.22291748722103313
dmnelf010,PDA,tr,Fz,0.2194387910401888
dmnelf010,PDA,tr,Cz,0.10703314661083185
dmnelf010,PDA,tr,Pz,0.17285208316840553
dmnelf010,PDA,tr,Oz,0.12062117356170157
dmnelf010,PDA,tr,FC1,0.30875132771992864
dmnelf010,PDA,tr,FC2,0.17400058282631817
dmnelf010,PDA,tr,CP1,0.296670966750434
dmnelf010,PDA,tr,CP2,-0.002777981334338776
dmnelf010,PDA,tr,FC5,0.22097963358385053
dmnelf010,PDA,tr,FC6,0.11584923638969838
dmnelf010,PDA,tr,CP5,0.20091527376913643
dmnelf010,PDA,tr,CP6,0.11144633516568128
dmnelf010,PDA,tr,TP9,0.15865099392225887
dmnelf010,PDA,tr,TP10,0.049202590950802705
dmnelf010,PDA,tr,POz,0.15623921655084894
dmnelf011,PDA,tr,Fp1,-0.05029973682257416
dmnelf011,PDA,tr,Fp2,-0.069355301563515
dmnelf011,PDA,tr,F3,-0.0883966400737776
dmnelf011,PDA,tr,F4,-0.13059681124843303
dmnelf011,PDA,tr,C3,-0.045343892663340234
dmnelf011,PDA,tr,C4,-0.07663484744497755
dmnelf011,PDA,tr,P3,-0.05674933311563597
dmnelf011,PDA,tr,P4,-0.16917674545746
dmnelf011,PDA,tr,O1,-0.03153429065169994
dmnelf011,PDA,tr,O2,-0.07930269033144875
dmnelf011,PDA,tr,F7,-0.054387415246346556
dmnelf011,PDA,tr,F8,0.016260174017350845
dmnelf011,PDA,tr,T7,-0.010871958497938292
dmnelf011,PDA,tr,T8,-0.168061679291403
dmnelf011,PDA,tr,P7,-0.06126793282359798
dmnelf011,PDA,tr,P8,-0.16944976449274418
dmnelf011,PDA,tr,Fz,-0.02802124597753019
dmnelf011,PDA,tr,Cz,-0.0730676078114774
dmnelf011,PDA,tr,Pz,0.13108636787898187
dmnelf011,PDA,tr,Oz,-0.06300722958816088
dmnelf011,PDA,tr,FC1,-0.12662102270761907
dmnelf011,PDA,tr,FC2,-0.04266575921838938
dmnelf011,PDA,tr,CP1,-0.1121593208800568
dmnelf011,PDA,tr,CP2,0.036764032780902144
dmnelf011,PDA,tr,FC5,-0.15698698715898188
dmnelf011,PDA,tr,FC6,-0.1263382151576748
dmnelf011,PDA,tr,CP5,-0.1550051592350425
dmnelf011,PDA,tr,CP6,-0.15032157276663136
dmnelf011,PDA,tr,TP9,-0.02168294453113268
dmnelf011,PDA,tr,TP10,-0.1387862692588421
dmnelf011,PDA,tr,POz,0.02153710323497887
dmnelf012,PDA,tr,Fp1,0.3321517775954925
dmnelf012,PDA,tr,Fp2,0.046598551669888605
dmnelf012,PDA,tr,F3,0.1691678732195547
dmnelf012,PDA,tr,F4,-0.0630669716578131
dmnelf012,PDA,tr,C3,0.11512328672127857
dmnelf012,PDA,tr,C4,0.16709156341148407
dmnelf012,PDA,tr,P3,0.22273168457237225
dmnelf012,PDA,tr,P4,0.299986083548816
dmnelf012,PDA,tr,O1,0.2581955824548527
dmnelf012,PDA,tr,O2,0.20524449785548438
dmnelf012,PDA,tr,F7,0.2712779909657919
dmnelf012,PDA,tr,F8,0.11844481193898872
dmnelf012,PDA,tr,T7,0.004893051828266792
dmnelf012,PDA,tr,T8,0.11423320657360732
dmnelf012,PDA,tr,P7,0.08641364807440784
dmnelf012,PDA,tr,P8,0.18013757382314305
dmnelf012,PDA,tr,Fz,0.12761060296610838
dmnelf012,PDA,tr,Cz,0.2307777498674824
dmnelf012,PDA,tr,Pz,0.4122222657132286
dmnelf012,PDA,tr,Oz,0.27097415337593184
dmnelf012,PDA,tr,FC1,0.11162950535369331
dmnelf012,PDA,tr,FC2,0.0278019349402088
dmnelf012,PDA,tr,CP1,0.18329198129969887
dmnelf012,PDA,tr,CP2,0.204567740615033
dmnelf012,PDA,tr,FC5,0.1344421946935961
dmnelf012,PDA,tr,FC6,-0.0008886781922924899
dmnelf012,PDA,tr,CP5,0.12967275153706836
dmnelf012,PDA,tr,CP6,0.17483354844637422
dmnelf012,PDA,tr,TP9,-0.05053515640330579
dmnelf012,PDA,tr,TP10,0.1539636289607835
dmnelf012,PDA,tr,POz,0.42820473755350147
dmnelf013,PDA,tr,Fp1,0.11959519875555549
dmnelf013,PDA,tr,Fp2,0.1565701577416249
dmnelf013,PDA,tr,F3,0.19179755613425042
dmnelf013,PDA,tr,F4,0.2001407154867478
dmnelf013,PDA,tr,C3,0.1279398070335979
dmnelf013,PDA,tr,C4,0.11195291182531379
dmnelf013,PDA,tr,P3,0.1713450428350939
dmnelf013,PDA,tr,P4,0.15343039720473484
dmnelf013,PDA,tr,O1,0.2265631965971666
dmnelf013,PDA,tr,O2,0.1418161914253756
dmnelf013,PDA,tr,F7,0.21729334485296073
dmnelf013,PDA,tr,F8,0.15157259509417592
dmnelf013,PDA,tr,T7,0.2415422815960449
dmnelf013,PDA,tr,T8,0.23325460503431403
dmnelf013,PDA,tr,P7,0.250430109080106
dmnelf013,PDA,tr,P8,0.22988299339110294
dmnelf013,PDA,tr,Fz,0.1705677251390042
dmnelf013,PDA,tr,Cz,0.2165103157825687
dmnelf013,PDA,tr,Pz,0.15436863155989403
dmnelf013,PDA,tr,Oz,0.15162397919456255
dmnelf013,PDA,tr,FC1,0.280863194931341
dmnelf013,PDA,tr,FC2,0.042139443482242765
dmnelf013,PDA,tr,CP1,0.127391884554889
dmnelf013,PDA,tr,CP2,0.027891280825532317
dmnelf013,PDA,tr,FC5,0.18634511749239843
dmnelf013,PDA,tr,FC6,0.18737109814163097
dmnelf013,PDA,tr,CP5,0.2722117576673479
dmnelf013,PDA,tr,CP6,0.14244016438873525
dmnelf013,PDA,tr,TP9,0.2727522073018359
dmnelf013,PDA,tr,TP10,0.24460594922565318
dmnelf013,PDA,tr,POz,0.222052971162155
dmnelf014,PDA,tr,Fp1,0.026067358191002258
dmnelf014,PDA,tr,Fp2,0.1802086128965757
dmnelf014,PDA,tr,F3,-0.052619340123189286
dmnelf014,PDA,tr,F4,0.0805955385049397
dmnelf014,PDA,tr,C3,-0.12338152635303122
dmnelf014,PDA,tr,C4,0.024677381824597576
dmnelf014,PDA,tr,P3,0.07469443962684646
dmnelf014,PDA,tr,P4,0.007613313719026069
dmnelf014,PDA,tr,O1,0.17814711139161002
dmnelf014,PDA,tr,O2,0.14310453894150754
dmnelf014,PDA,tr,F7,-0.0652814854070611
dmnelf014,PDA,tr,F8,0.1336273950003067
dmnelf014,PDA,tr,T7,-0.09330012938340027
dmnelf014,PDA,tr,T8,-0.049270159721301075
dmnelf014,PDA,tr,P7,-0.06959873529292726
dmnelf014,PDA,tr,P8,0.043973397386868306
dmnelf014,PDA,tr,Fz,0.022376833318475012
dmnelf014,PDA,tr,Cz,0.09420595539633549
dmnelf014,PDA,tr,Pz,-0.04077800334237639
dmnelf014,PDA,tr,Oz,-0.020262513327320705
dmnelf014,PDA,tr,FC1,-0.053625268111552125
dmnelf014,PDA,tr,FC2,0.10488035153789227
dmnelf014,PDA,tr,CP1,0.1819801403650595
dmnelf014,PDA,tr,CP2,0.16717955254483147
dmnelf014,PDA,tr,FC5,0.0059109631981669845
dmnelf014,PDA,tr,FC6,-0.09085991071728139
dmnelf014,PDA,tr,CP5,0.11159894155302548
dmnelf014,PDA,tr,CP6,-0.1601715113976515
dmnelf014,PDA,tr,TP9,0.14192329479001825
dmnelf014,PDA,tr,TP10,-0.1691598159267794
dmnelf014,PDA,tr,POz,0.09989645626311464
dmnelf015,PDA,tr,Fp1,0.36701072986231154
dmnelf015,PDA,tr,Fp2,0.3045970248532418
dmnelf015,PDA,tr,F3,0.3185222005285218
dmnelf015,PDA,tr,F4,0.3599935532228051
dmnelf015,PDA,tr,C3,0.31384173767585094
dmnelf015,PDA,tr,C4,0.005775111305113426
dmnelf015,PDA,tr,P3,0.4534067529496954
dmnelf015,PDA,tr,P4,0.43129269061147074
dmnelf015,PDA,tr,O1,0.5588316827535107
dmnelf015,PDA,tr,O2,0.5262704335027831
dmnelf015,PDA,tr,F7,0.40541860179993083
dmnelf015,PDA,tr,F8,0.41738192397267376
dmnelf015,PDA,tr,T7,0.3979479317160545
dmnelf015,PDA,tr,T8,0.29830902047672114
dmnelf015,PDA,tr,P7,0.5044672134845878
dmnelf015,PDA,tr,P8,0.4929917872104357
dmnelf015,PDA,tr,Fz,0.3583628853478264
dmnelf015,PDA,tr,Cz,0.4734965613117608
dmnelf015,PDA,tr,Pz,0.4538352908637538
dmnelf015,PDA,tr,Oz,0.5526959251979767
dmnelf015,PDA,tr,FC1,0.4935712243876584
dmnelf015,PDA,tr,FC2,0.37915787571646453
dmnelf015,PDA,tr,CP1,0.34595210813805105
dmnelf015,PDA,tr,CP2,0.4855889394507244
dmnelf015,PDA,tr,FC5,0.41539025279019814
dmnelf015,PDA,tr,FC6,0.3606382386234025
dmnelf015,PDA,tr,CP5,0.23440134036131544
dmnelf015,PDA,tr,CP6,0.5234430035719103
dmnelf015,PDA,tr,TP9,0.4188410517509786
dmnelf015,PDA,tr,TP10,0.38737109198959907
dmnelf015,PDA,tr,POz,0.4487248003664036
dmnelf016,PDA,tr,Fp1,-0.0032252734102279847
dmnelf016,PDA,tr,Fp2,-0.08844661559698345
dmnelf016,PDA,tr,F3,-0.13135774422240742
dmnelf016,PDA,tr,F4,-0.08805245704032424
dmnelf016,PDA,tr,C3,-0.1237805590942028
dmnelf016,PDA,tr,C4,0.02003765942551565
dmnelf016,PDA,tr,P3,-0.19946358716541746
dmnelf016,PDA,tr,P4,0.0806210076956553
dmnelf016,PDA,tr,O1,-0.11379942446655471
dmnelf016,PDA,tr,O2,0.14456336313338985
dmnelf016,PDA,tr,F7,-0.011968988024069928
dmnelf016,PDA,tr,F8,0.10945748363746662
dmnelf016,PDA,tr,T7,-0.15963209000045483
dmnelf016,PDA,tr,T8,0.06827569175544282
dmnelf016,PDA,tr,P7,-0.07199233513030326
dmnelf016,PDA,tr,P8,0.010079534633498897
dmnelf016,PDA,tr,Fz,-0.07923504298464358
dmnelf016,PDA,tr,Cz,0.053692453801426926
dmnelf016,PDA,tr,Pz,0.015597025598727422
dmnelf016,PDA,tr,Oz,0.10891923102051546
dmnelf016,PDA,tr,FC1,-0.16982185949303524
dmnelf016,PDA,tr,FC2,-0.07765040866609654
dmnelf016,PDA,tr,CP1,-0.08713662691553693
dmnelf016,PDA,tr,CP2,-0.06798937192141209
dmnelf016,PDA,tr,FC5,0.17902541571269098
dmnelf016,PDA,tr,FC6,-0.03502798073913449
dmnelf016,PDA,tr,CP5,-0.027921663195088386
dmnelf016,PDA,tr,CP6,-0.12028235640750357
dmnelf016,PDA,tr,TP9,-0.061592031577315035
dmnelf016,PDA,tr,TP10,-0.08591777093260712
dmnelf016,PDA,tr,POz,-0.04607939736753976
dmnelf1001,PDA,tr,Fp1,0.01008198434387901
dmnelf1001,PDA,tr,Fp2,-0.12711578068403345
dmnelf1001,PDA,tr,F3,0.1395200246125125
dmnelf1001,PDA,tr,F4,-0.021755981857964138
dmnelf1001,PDA,tr,C3,-0.029209832665250145
dmnelf1001,PDA,tr,C4,-0.057061549863324366
dmnelf1001,PDA,tr,P3,-0.07298694607104954
dmnelf1001,PDA,tr,P4,-0.07370632131349751
dmnelf1001,PDA,tr,O1,-0.03685802643357352
dmnelf1001,PDA,tr,O2,0.018531173949537887
dmnelf1001,PDA,tr,F7,0.05335520438860714
dmnelf1001,PDA,tr,F8,-0.025978533055969293
dmnelf1001,PDA,tr,T7,0.08563657705781992
dmnelf1001,PDA,tr,T8,-0.16920497420405764
dmnelf1001,PDA,tr,P7,-0.10773431530149284
dmnelf1001,PDA,tr,P8,-0.03668752845500699
dmnelf1001,PDA,tr,Fz,0.05290913287161118
dmnelf1001,PDA,tr,Cz,-0.06602240608854805
dmnelf1001,PDA,tr,Pz,0.2716899055558044
dmnelf1001,PDA,tr,Oz,-0.03847669298175155
dmnelf1001,PDA,tr,FC1,-0.026328276181485536
dmnelf1001,PDA,tr,FC2,0.03304964106828029
dmnelf1001,PDA,tr,CP1,-0.04284471203822736
dmnelf1001,PDA,tr,CP2,0.04020015149742731
dmnelf1001,PDA,tr,FC5,0.07649601914272632
dmnelf1001,PDA,tr,FC6,0.03925678624323635
dmnelf1001,PDA,tr,CP5,-0.019634044512691233
dmnelf1001,PDA,tr,CP6,-0.0904194382280477
dmnelf1001,PDA,tr,TP9,-0.04704455912936771
dmnelf1001,PDA,tr,TP10,-0.019104247651453486
dmnelf1001,PDA,tr,POz,-0.07839818112799055
dmnelf1002,PDA,tr,Fp1,0.02592240390875177
dmnelf1002,PDA,tr,Fp2,0.14060638903108483
dmnelf1002,PDA,tr,F3,-0.038034006172747756
dmnelf1002,PDA,tr,F4,-0.07493457992767295
dmnelf1002,PDA,tr,C3,0.1432564016093587
dmnelf1002,PDA,tr,C4,0.20740764571502715
dmnelf1002,PDA,tr,P3,0.1264058553026185
dmnelf1002,PDA,tr,P4,0.09754571724199973
dmnelf1002,PDA,tr,O1,-0.022339185204481974
dmnelf1002,PDA,tr,O2,-0.056952527291665334
dmnelf1002,PDA,tr,F7,0.1543697321528035
dmnelf1002,PDA,tr,F8,0.11222958487523997
dmnelf1002,PDA,tr,T7,0.08920047202016328
dmnelf1002,PDA,tr,T8,0.03414938811622643
dmnelf1002,PDA,tr,P7,0.04122426788562307
dmnelf1002,PDA,tr,P8,-0.020368532471302
dmnelf1002,PDA,tr,Fz,0.0900008248448046
dmnelf1002,PDA,tr,Cz,0.030988239781768616
dmnelf1002,PDA,tr,Pz,0.018756983103367857
dmnelf1002,PDA,tr,Oz,-0.053333448823825506
dmnelf1002,PDA,tr,FC1,0.0047680590399546635
dmnelf1002,PDA,tr,FC2,-0.08431214939437069
dmnelf1002,PDA,tr,CP1,0.14303591819866468
dmnelf1002,PDA,tr,CP2,0.060925374927973515
dmnelf1002,PDA,tr,FC5,0.15942971120875205
dmnelf1002,PDA,tr,FC6,0.08213417542631954
dmnelf1002,PDA,tr,CP5,0.1384645636095758
dmnelf1002,PDA,tr,CP6,0.15328466613822248
dmnelf1002,PDA,tr,TP9,-0.08356983574442103
dmnelf1002,PDA,tr,TP10,-0.031197317614206292
dmnelf1002,PDA,tr,POz,0.011116879496480735
dmnelf1003,PDA,tr,Fp1,0.006572638122261425
dmnelf1003,PDA,tr,Fp2,0.26503985267463387
dmnelf1003,PDA,tr,F3,-0.05880402771966008
dmnelf1003,PDA,tr,F4,-0.03218604316378823
dmnelf1003,PDA,tr,C3,0.275039906639658
dmnelf1003,PDA,tr,C4,-0.0484925094589604
dmnelf1003,PDA,tr,P3,0.22232390993047602
dmnelf1003,PDA,tr,P4,0.0005543465756214748
dmnelf1003,PDA,tr,O1,-0.04587437824115827
dmnelf1003,PDA,tr,O2,-0.009843526743518446
dmnelf1003,PDA,tr,F7,-0.1912273930990493
dmnelf1003,PDA,tr,F8,-0.05948362389361053
dmnelf1003,PDA,tr,T7,-0.12094900586248593
dmnelf1003,PDA,tr,T8,0.07132824560837811
dmnelf1003,PDA,tr,P7,0.12161355380619376
dmnelf1003,PDA,tr,P8,-0.047632049233032436
dmnelf1003,PDA,tr,Fz,-0.10122025945926272
dmnelf1003,PDA,tr,Cz,0.25062635995770066
dmnelf1003,PDA,tr,Pz,0.13087549817029023
dmnelf1003,PDA,tr,Oz,-0.030467678786467705
dmnelf1003,PDA,tr,FC1,0.18885020747077935
dmnelf1003,PDA,tr,FC2,-0.0772917063099002
dmnelf1003,PDA,tr,CP1,0.300495354009909
dmnelf1003,PDA,tr,CP2,0.13540469962207466
dmnelf1003,PDA,tr,FC5,-0.04378976671438092
dmnelf1003,PDA,tr,FC6,-0.1012956596570968
dmnelf1003,PDA,tr,CP5,0.1987122133898057
dmnelf1003,PDA,tr,CP6,-0.06031760157835692
dmnelf1003,PDA,tr,TP9,-0.1566022451883307
dmnelf1003,PDA,tr,TP10,-0.18322630666531514
dmnelf1003,PDA,tr,POz,-0.09822590892168724
dmnelf001,GSR_DMN,tr,Fp1,-0.05021780286620097
dmnelf001,GSR_DMN,tr,Fp2,-0.04757242044375672
dmnelf001,GSR_DMN,tr,F3,0.01766499268609601
dmnelf001,GSR_DMN,tr,F4,-0.04862833130392059
dmnelf001,GSR_DMN,tr,C3,0.026892746488884182
dmnelf001,GSR_DMN,tr,C4,-0.053657494562815634
dmnelf001,GSR_DMN,tr,P3,0.190542485062235
dmnelf001,GSR_DMN,tr,P4,0.03956195204940868
dmnelf001,GSR_DMN,tr,O1,0.25323845159933517
dmnelf001,GSR_DMN,tr,O2,0.24454715602485871
dmnelf001,GSR_DMN,tr,F7,0.025087316351270247
dmnelf001,GSR_DMN,tr,F8,0.012505193391230681
dmnelf001,GSR_DMN,tr,T7,-0.023127227366504254
dmnelf001,GSR_DMN,tr,T8,-0.022630901365126743
dmnelf001,GSR_DMN,tr,P7,0.11953099112132289
dmnelf001,GSR_DMN,tr,P8,-0.07205730658300256
dmnelf001,GSR_DMN,tr,Fz,0.008210832275877898
dmnelf001,GSR_DMN,tr,Cz,0.34745537791716763
dmnelf001,GSR_DMN,tr,Pz,0.372487005794263
dmnelf001,GSR_DMN,tr,Oz,0.12307078260762754
dmnelf001,GSR_DMN,tr,FC1,0.012753368017109221
dmnelf001,GSR_DMN,tr,FC2,0.14325589850565185
dmnelf001,GSR_DMN,tr,CP1,0.13166776522958293
dmnelf001,GSR_DMN,tr,CP2,0.09420311829946457
dmnelf001,GSR_DMN,tr,FC5,0.022168159424879097
dmnelf001,GSR_DMN,tr,FC6,-0.06429354746820004
dmnelf001,GSR_DMN,tr,CP5,-0.12370483742067173
dmnelf001,GSR_DMN,tr,CP6,-0.06283824197217662
dmnelf001,GSR_DMN,tr,TP9,0.02174297335855578
dmnelf001,GSR_DMN,tr,TP10,0.05591120130463528
dmnelf001,GSR_DMN,tr,POz,0.26261637136664534
dmnelf002,GSR_DMN,tr,Fp1,0.23149266690405934
dmnelf002,GSR_DMN,tr,Fp2,0.24034251714522523
dmnelf002,GSR_DMN,tr,F3,0.0527715753411475
dmnelf002,GSR_DMN,tr,F4,0.20742762685161506
dmnelf002,GSR_DMN,tr,C3,0.1184877079833199
dmnelf002,GSR_DMN,tr,C4,0.18171284315359815
dmnelf002,GSR_DMN,tr,P3,0.16155136857373026
dmnelf002,GSR_DMN,tr,P4,0.07531915102590205
dmnelf002,GSR_DMN,tr,O1,0.34786839788163926
dmnelf002,GSR_DMN,tr,O2,0.2941624256035789
dmnelf002,GSR_DMN,tr,F7,0.18517982361410829
dmnelf002,GSR_DMN,tr,F8,0.24409680181793253
dmnelf002,GSR_DMN,tr,T7,0.027560511758977516
dmnelf002,GSR_DMN,tr,T8,0.08908607933316491
dmnelf002,GSR_DMN,tr,P7,0.18604988729126737
dmnelf002,GSR_DMN,tr,P8,0.2080680296879957
dmnelf002,GSR_DMN,tr,Fz,0.1468568842437959
dmnelf002,GSR_DMN,tr,Cz,0.2656129365399252
dmnelf002,GSR_DMN,tr,Pz,0.012487778967068626
dmnelf002,GSR_DMN,tr,Oz,0.34693682705545975
dmnelf002,GSR_DMN,tr,FC1,0.1340108679763911
dmnelf002,GSR_DMN,tr,FC2,0.07377288722335652
dmnelf002,GSR_DMN,tr,CP1,0.12040426335151413
dmnelf002,GSR_DMN,tr,CP2,0.16158444562549415
dmnelf002,GSR_DMN,tr,FC5,0.14445259057293883
dmnelf002,GSR_DMN,tr,FC6,0.1830479262830311
dmnelf002,GSR_DMN,tr,CP5,0.09208385378986214
dmnelf002,GSR_DMN,tr,CP6,0.04040676706403933
dmnelf002,GSR_DMN,tr,TP9,-0.002945711991761798
dmnelf002,GSR_DMN,tr,TP10,0.1263484632160765
dmnelf002,GSR_DMN,tr,POz,0.2938776596710293
dmnelf003,GSR_DMN,tr,Fp1,-0.006609201952415987
dmnelf003,GSR_DMN,tr,Fp2,0.1251583130685252
dmnelf003,GSR_DMN,tr,F3,0.08725574887887824
dmnelf003,GSR_DMN,tr,F4,0.0880070274509881
dmnelf003,GSR_DMN,tr,C3,0.12129326181632652
dmnelf003,GSR_DMN,tr,C4,0.049490067018358
dmnelf003,GSR_DMN,tr,P3,0.00909819201395998
dmnelf003,GSR_DMN,tr,P4,-0.0054460798636470605
dmnelf003,GSR_DMN,tr,O1,0.010260196920973446
dmnelf003,GSR_DMN,tr,O2,0.13545913527155756
dmnelf003,GSR_DMN,tr,F7,0.11369810195496761
dmnelf003,GSR_DMN,tr,F8,-0.010913422865581982
dmnelf003,GSR_DMN,tr,T7,0.009622050256340175
dmnelf003,GSR_DMN,tr,T8,-0.023463218579603855
dmnelf003,GSR_DMN,tr,P7,0.01874482500637121
dmnelf003,GSR_DMN,tr,P8,0.08734290297452772
dmnelf003,GSR_DMN,tr,Fz,0.07000308634175852
dmnelf003,GSR_DMN,tr,Cz,0.12345920041988936
dmnelf003,GSR_DMN,tr,Pz,-0.010492476545755133
dmnelf003,GSR_DMN,tr,Oz,0.04996821125117928
dmnelf003,GSR_DMN,tr,FC1,0.032017589273458415
dmnelf003,GSR_DMN,tr,FC2,0.13637268290521234
dmnelf003,GSR_DMN,tr,CP1,0.1159840465262995
dmnelf003,GSR_DMN,tr,CP2,-0.016183788057881173
dmnelf003,GSR_DMN,tr,FC5,0.1265397208022173
dmnelf003,GSR_DMN,tr,FC6,0.010219768528283006
dmnelf003,GSR_DMN,tr,CP5,-0.07574367529814804
dmnelf003,GSR_DMN,tr,CP6,0.07115007475836206
dmnelf003,GSR_DMN,tr,TP9,0.01192909988292297
dmnelf003,GSR_DMN,tr,TP10,0.15161015368242692
dmnelf003,GSR_DMN,tr,POz,0.06091658288099932
dmnelf004,GSR_DMN,tr,Fp1,-0.2413130814740312
dmnelf004,GSR_DMN,tr,Fp2,-0.28466840504792945
dmnelf004,GSR_DMN,tr,F3,-0.18631487354156573
dmnelf004,GSR_DMN,tr,F4,-0.1277597975291542
dmnelf004,GSR_DMN,tr,C3,-0.21263051486672255
dmnelf004,GSR_DMN,tr,C4,0.14848241728260722
dmnelf004,GSR_DMN,tr,P3,-0.2839829715800038
dmnelf004,GSR_DMN,tr,P4,-0.0638361769234551
dmnelf004,GSR_DMN,tr,O1,-0.07293397588870096
dmnelf004,GSR_DMN,tr,O2,-0.17123496380709527
dmnelf004,GSR_DMN,tr,F7,-0.16507841680294733
dmnelf004,GSR_DMN,tr,F8,-0.3041316290010225
dmnelf004,GSR_DMN,tr,T7,-0.21430970158765494
dmnelf004,GSR_DMN,tr,T8,-0.023036962985545757
dmnelf004,GSR_DMN,tr,P7,-0.1498535181540478
dmnelf004,GSR_DMN,tr,P8,0.006738761272633596
dmnelf004,GSR_DMN,tr,Fz,0.07711739897556691
dmnelf004,GSR_DMN,tr,Cz,0.4408918447352092
dmnelf004,GSR_DMN,tr,Pz,0.07142881548176584
dmnelf004,GSR_DMN,tr,Oz,0.04983092883536358
dmnelf004,GSR_DMN,tr,FC1,0.09551119179186211
dmnelf004,GSR_DMN,tr,FC2,0.12256221533126996
dmnelf004,GSR_DMN,tr,CP1,-0.048430805574521896
dmnelf004,GSR_DMN,tr,CP2,0.11354702966665922
dmnelf004,GSR_DMN,tr,FC5,0.0450694410086268
dmnelf004,GSR_DMN,tr,FC6,-0.0956492931437963
dmnelf004,GSR_DMN,tr,CP5,0.05045077066632647
dmnelf004,GSR_DMN,tr,CP6,-0.07896268526554381
dmnelf004,GSR_DMN,tr,TP9,-0.2859180438997002
dmnelf004,GSR_DMN,tr,TP10,0.11031731504233082
dmnelf004,GSR_DMN,tr,POz,-0.2068504011965577
dmnelf005,GSR_DMN,tr,Fp1,0.15011335223019664
dmnelf005,GSR_DMN,tr,Fp2,0.10110679289695355
dmnelf005,GSR_DMN,tr,F3,0.15893691449846883
dmnelf005,GSR_DMN,tr,F4,0.14467336500036648
dmnelf005,GSR_DMN,tr,C3,0.19486662052875375
dmnelf005,GSR_DMN,tr,C4,0.16410801958897164
dmnelf005,GSR_DMN,tr,P3,0.17577612174417906
dmnelf005,GSR_DMN,tr,P4,0.3233040053334207
dmnelf005,GSR_DMN,tr,O1,0.2352359718992414
dmnelf005,GSR_DMN,tr,O2,0.16101162910249475
dmnelf005,GSR_DMN,tr,F7,0.2079058667872741
dmnelf005,GSR_DMN,tr,F8,0.18319747626621688
dmnelf005,GSR_DMN,tr,T7,0.1211286039811643
dmnelf005,GSR_DMN,tr,T8,0.09600465555062386
dmnelf005,GSR_DMN,tr,P7,0.24826971787450816
dmnelf005,GSR_DMN,tr,P8,0.26520119755991445
dmnelf005,GSR_DMN,tr,Fz,0.19419974560473674
dmnelf005,GSR_DMN,tr,Cz,0.11572088483562848
dmnelf005,GSR_DMN,tr,Pz,0.07008629410151199
dmnelf005,GSR_DMN,tr,Oz,0.1737545825369285
dmnelf005,GSR_DMN,tr,FC1,0.2107195371367397
dmnelf005,GSR_DMN,tr,FC2,0.20550665274070895
dmnelf005,GSR_DMN,tr,CP1,0.16627551959690678
dmnelf005,GSR_DMN,tr,CP2,0.09998495383545505
dmnelf005,GSR_DMN,tr,FC5,0.15510232262645246
dmnelf005,GSR_DMN,tr,FC6,0.14735174593107975
